ADDRESS,LONGITUDE
"4 Nolan Way, Bateman",115.846
"4 Noonameena Place, Darlington",116.06851
"4 Norman Street, Bellevue",116.03258000000001
"4 Norman Street, Wembley Downs",115.7693943
"4 Nornalup Close, Aubin Grove",115.86216999999999
"4 Northend Close, Swan View",116.03622
"4 Northgate Street, Karrinyup",115.7790915
"4 Norwood Road, Rivervale",115.90653999999999
"4 Nurdi Way, Riverton",115.88335
"4 Nutcher Way, Parmelia",115.82135
"4 Nuytsia Avenue, Sorrento",115.7602689
"4 Oakajee Court, Gosnells",115.98071000000002
"4 Oakleaf Circle, Mirrabooka",115.8641175
"4 Odiham Way, Butler",115.70937269999999
"4 Odo Street, North Beach",115.75582
"4 Olga Place, Daglish",115.81621820000001
"4 Olive Street, Guildford",115.97375
"4 Oliver Vista, Bertram",115.83631299999999
"4 Oliveri Street, Sinagra",115.80296000000001
"4 Opperman Place, Middle Swan",116.02662
"4 Oregon Place, Cooloongup",115.77103000000001
"4 Osprey Grove, Edgewater",115.78176
"4 Osten Lane, Bennett Springs",115.9382711
"4 Outtrim Road, Glen Forrest",116.09376999999999
"4 Owen Road, Parkerville",116.1364064
"4 Ozark Place, Warnbro",115.76153000000001
"4 Padbury Court, Eden Hill",115.9384
"4 Paluma Court, Warnbro",115.76421
"4 Paperbark Drive, Willetton",115.88483000000001
"4 Pardalote Way, Tapping",115.79058300000001
"4 Parian Place, Rossmoyne",115.87136000000001
"4 Parkinson Street, Noranda",115.89182
"4 Passerine Close, Edgewater",115.79203999999999
"4 Patman Road, Secret Harbour",115.76643
"4 Patula Place, Menora",115.8621
"4 Paulina Way, Coolbellup",115.80429
"4 Pedersen Street, Cloverdale",115.95052
"4 Peebles Cross, Sinagra",115.79866809999999
"4 Pendalup Road, Jane Brook",116.04138400000001
"4 Pera Mews, Beldon",115.75889
"4 Peters Way, Bibra Lake",115.84151999999999
"4 Petworth Drive, The Vines",116.0163709
"4 Pexton Drive, South Guildford",115.982897
"4 Piarri Grove, Golden Bay",115.7588301
"4 Pierre Place, Padbury",115.75618
"4 Piesse Place, Seville Grove",115.98724059999999
"4 Pilbara Crescent, Jane Brook",116.05623
"4 Pilot Road, Huntingdale",115.96659
"4 Pimelea Street, Maida Vale",116.0201787
"4 Pindan Elbow, Atwell",115.86966570000001
"4 Pinker Crescent, Maida Vale",116.01669
"4 Piper Place, Bateman",115.84355
"4 Pipestone Place, Quinns Rocks",115.69129
"4 Pitt Street, St James",115.9155013
"4 Pleasant Place, Shelley",115.87986599999999
"4 Po Mews, Champion Lakes",115.9930795
"4 Pomera Drive, Byford",115.9861785
"4 Pond Place, South Lake",115.84291
"4 Portree Way, Duncraig",115.78201999999999
"4 Portsea Place, Cooloongup",115.76833
"4 Preiss Way, Mirrabooka",115.8575558
"4 Privet Lane, Stirling",115.815
"4 Prout Way, Bibra Lake",115.82483
"4 Pumice Court, Forrestfield",115.99028999999999
"4 Pyrmont Place, Greenmount",116.03986670000002
"4 Quebec Road, Woodbridge",115.99538999999999
"4 Quincy Loop, Iluka",115.7289
"4 Rabone Way, Boya",116.05648000000001
"4 Rae Place, Hillarys",115.74967
"4 Raffan View, Gwelup",115.79233
"4 Raintree Rise, Marangaroo",115.84929
"4 Rambutan Place, South Lake",115.83993999999998
"4 Rason Place, Redcliffe",115.95178
"4 Ray Court, Sorrento",115.75447
"4 Rayne Street, Maddington",115.99797
"4 Rebecca Court, Beldon",115.76069
"4 Redgate Court, Kiara",115.93942
"4 Redheart Way, Beeliar",115.81376470000001
"4 Redland Lane, Ellenbrook",116.0002155
"4 Regal Way, Madeley",115.8304876
"4 Regina Road, Kelmscott",116.00367
"4 Reginald Street, Queens Park",115.95487179999999
"4 Reihill Road, Darch",115.8461202
"4 Rendell Avenue, Atwell",115.86972
"4 Reserve Street, Claremont",115.78720049999998
"4 Reservoir Close, Mosman Park",115.76308
"4 Retreat Mews, Canning Vale",115.9059
"4 Reveley Vista, Ellenbrook",115.9669366
"4 Richardson Arcade, Winthrop",115.82598
"4 Richardson Terrace, Daglish",115.81575
"4 Rickett Street, Haynes",115.99189679999999
"4 Rivergum Close, Ellenbrook",115.97371000000001
"4 Rivermoor Loop, Riverton",115.9035097
"4 Riversdale Pass, Jandakot",115.85425
"4 Rivett Place, Marmion",115.76178999999999
"4 Robertson Court, Kingsley",115.80367
"4 Robin Avenue, Sorrento",115.7493
"4 Romani Court, Lockridge",115.9471
"4 Rometta Way, Sinagra",115.80718300000001
"4 Romsey Grove, Kiara",115.94231
"4 RONSARD VIEW, Ridgewood",115.72142099999999
"4 Rossmore Drive, Madeley",115.83213
"4 Rover Court, Quinns Rocks",115.70415
"4 Ruby Street, Bellevue",116.03795
"4 Rudder Court, Heathridge",115.7603
"4 Rudge Place, Lockridge",115.95578
"4 Ruskin Way, Southern River",115.9531023
"4 Salamanca Turn, Clarkson",115.72818400000001
"4 Salem Place, Rivervale",115.92135
"4 Saligna Way, Dayton",115.9711175
"4 Salvador Close, Safety Bay",115.74391999999999
"4 Samphire Street, Ascot",115.91487
"4 San Jose Court, Safety Bay",115.74457
"4 San Miguel Drive, Leeming",115.85376000000001
"4 Sandown Circle, Henley Brook",115.9767
"4 Sanford Court, Lockridge",115.95078000000001
"4 Saponara Drive, Sinagra",115.80704080000001
"4 Sarda Lane, Jindalee",115.6873405
"4 Sarus Rise, Gwelup",115.79888000000001
"4 Savannah Way, Iluka",115.733286
"4 Scaddan Street, Bassendean",115.94556000000001
"4 Scilla Place, Roleystone",116.07715
"4 Scottsdale Court, North Lake",115.84629
"4 Seabird Place, Craigie",115.759
"4 Seamet Rise, Merriwa",115.71417
"4 Sefton Avenue, Viveash",115.99819
"4 Seine Mews, Champion Lakes",115.99115259999998
"4 Selsdon Road, Camillo",115.99495900000001
"4 Separovich Way, Spearwood",115.78116000000001
"4 Serisier Parkway, Queens Park",115.9541348
"4 Sessilis Crescent, Wattle Grove",115.9795396
"4 Shallcross Street, Yangebup",115.7932033
"4 Shea Grove, Leeming",115.85991000000001
"4 Sheathbill Court, Safety Bay",115.7276
"4 Shelshaw Street, Melville",115.79548999999999
"4 Shelvock Crescent, Koondoola",115.86030900000002
"4 Sherbrooke Heights, Noranda",115.91272
"4 Sherlock Close, Gosnells",115.98821000000001
"4 Shipton Loop, Ashby",115.79971699999999
"4 Shore Place, Mullaloo",115.74008
"4 Siena Link, Ashby",115.7986456
"4 Silver Grove, Warnbro",115.76347
"4 Silverline Bend, Bertram",115.84343249999999
"4 Simmonds Street, Morley",115.89915
"4 Sitka Place, Cannington",115.92809
"4 Skerries Way, Ridgewood",115.71918600000001
"4 Ski Court, Port Kennedy",115.72997920000002
"4 Skyros Mews, Stratton",116.04356999999999
"4 Slate Way, Harrisdale",115.9256223
"4 Sloman Lane, Clarkson",115.72036200000001
"4 Smallman Place, Ashfield",115.93733999999999
"4 Smilax Court, High Wycombe",116.0124
"4 Sofitel Lane, Currambine",115.75161000000001
"4 Soho Lane, Currambine",115.75053999999999
"4 Somers Street, Belmont",115.93885
"4 Sottogrande View, Connolly",115.74802
"4 South Road, Shoalwater",115.7081436
"4 Southgate Court, Kingsley",115.78821
"4 Spicer Place, Bellevue",116.0357751
"4 Spitfire Avenue, Burns Beach",115.72793899999999
"4 Spring Road, Parkerville",116.14052749999999
"4 Springside Crescent, Glen Forrest",116.09674
"4 St Annes Retreat, Connolly",115.75313510000001
"4 St Ives Drive, Yanchep",115.63583999999999
"4 St Thomas Loop, Iluka",115.7335
"4 Staff Street, Jarrahdale",116.06581409999998
"4 Stapella Lane, Bennett Springs",115.9339841
"4 Staples Street, North Fremantle",115.755145
"4 Staunton Grove, Mirrabooka",115.87014199999999
"4 Stingray Way, Jindalee",115.693351
"4 Stirling Waters Avenue, Stirling",115.80395
"4 Stokesay Street, Orelia",115.82153500000001
"4 Stormbird Loop, Currambine",115.73912
"4 Strabane Green, Ridgewood",115.71732040000002
"4 Strathclyde Circuit, Champion Lakes",115.99091990000001
"4 Strathpine Chase, Landsdale",115.86345
"4 Strelitz View, Beeliar",115.79457
"4 Strickland Court, Coogee",115.77486
"4 Stubbs Place, Booragoon",115.83198999999999
"4 Sumich Gardens, Coogee",115.77248999999999
"4 Sunbird Place, Ocean Reef",115.74581
"4 Surf Drive, Secret Harbour",115.77068999999999
"4 Swan View Road, Greenmount",116.06105
"4 Swanbourne Avenue, Secret Harbour",115.7614946
"4 Sydney Street, South Fremantle",115.75128000000001
"4 Taiof Close, Secret Harbour",115.74758
"4 Tallerack Street, Carramar",115.7908069
"4 Tallinn Loop, Mindarie",115.71073
"4 Tana Court, Waikiki",115.75575
"4 Tanson Street, Attadale",115.80408999999999
"4 Tarakan Heights, Marangaroo",115.84872
"4 Tarongo Way, City Beach",115.76233870000002
"4 Taroona Lane, Currambine",115.74458999999999
"4 Tarraji Terrace, Marangaroo",115.84075
"4 Tassell Place, Stoneville",116.1795
"4 Tattler Way, Bennett Springs",115.94633909999999
"4 Taviano Vista, Secret Harbour",115.75253000000001
"4 Taylor Street, White Gum Valley",115.77455
"4 Tellima Mall, Stirling",115.8198037
"4 Templar Pass, Wattle Grove",115.99221659999999
"4 The Circus, Burswood",115.89831000000001
"4 The Fairways, The Vines",116.01236999999999
"4 The Mead, Kiara",115.93621999999999
"4 The Pinnacle, Willetton",115.87907
"4 Thompson Terrace, Bertram",115.8429
"4 Thornton Place, Gooseberry Hill",116.05051999999999
"4 Thorogood Avenue, Wattle Grove",115.98214979999999
"4 Tide Way, Singleton",115.75901699999999
"4 Tilbury Mews, Quinns Rocks",115.69275
"4 Tiliqua Crescent, Wandi",115.8619784
"4 Tinos Lane, Alkimos",115.70469840000001
"4 Titicaca Court, Joondalup",115.76511
"4 Todd Street, Spearwood",115.7833136
"4 Tokara Avenue, Henley Brook",115.97218000000001
"4 Tolbury Retreat, Kiara",115.94252
"4 Tolj Loop, Aveley",115.9818159
"4 Torrens Close, Mullaloo",115.75035
"4 Tortorici Avenue, Sinagra",115.80483999999998
"4 Torwood Grove, Edgewater",115.78867
"4 Tottenham Street, Chidlow",116.26603999999999
"4 Tour Place, Middle Swan",116.02121000000001
"4 Tralee Way, Ridgewood",115.7220565
"4 Traminer Way, Pearsall",115.81632409999999
"4 Tratman Road, Caversham",115.97020630000002
"4 Tree Glen, Parkerville",116.14407
"4 Trevithick Close, Stirling",115.8121537
"4 Trink Street, Cloverdale",115.94402
"4 Tropea Place, Secret Harbour",115.75917
"4 Tupelo Court, Greenwood",115.80151000000001
"4 Tupper Place, Bateman",115.84965
"4 Tuross Place, Ridgewood",115.727145
"4 Tylee Cove, Atwell",115.86737
"4 Tyler Mews, Forrestfield",116.0081114
"4 Uffizi End, Aveley",115.98597040000001
"4 Ukich Crescent, Spearwood",115.77567479999999
"4 Umina Way, Burns Beach",115.7258538
"4 Urbahns Crescent, Bateman",115.84392
"4 Urchin Mews, Waikiki",115.74311000000002
"4 Urquhart Way, Hocking",115.81926000000001
"4 Ursuline Vista, Queens Park",115.94818000000001
"4 Vaal Grove, Joondalup",115.75981999999999
"4 Valdez Way, Port Kennedy",115.7477
"4 Valencia Court, Alexander Heights",115.86153
"4 Valley Brook Road, Caversham",115.95738
"4 Vanda Place, Maddington",116.00066000000001
"4 Vann Court, Ashby",115.79988
"4 Veldt Mews, Mirrabooka",115.86839109999998
"4 Vermilion Boulevard, Hilbert",115.98651969999999
"4 Vernon Street, Trigg",115.7632037
"4 Vickers Pass, Byford",116.00776299999998
"4 Violet Street, Mosman Park",115.76442150000001
"4 Vista Street, Kensington",115.8761
"4 Vivante Loop, Landsdale",115.8757925
"4 Vivian Way, Boya",116.05625
"4 Volute Place, Mullaloo",115.74568000000001
"4 Wagoora Place, Koongamia",116.04241
"4 Wake Court, Redcliffe",115.94521
"4 Waler Close, Stratton",116.04433999999999
"4 Wallum Road, Banksia Grove",115.7994666
"4 Walsall Turn, Hocking",115.81411000000001
"4 Wanill Place, Wanneroo",115.79705
"4 Wanliss Street, Jarrahdale",116.05949
"4 Ware Street, Embleton",115.9111873
"4 Warnford Street, Butler",115.69923999999999
"4 Warrego Street, Kensington",115.87625
"4 Warru Gardens, Success",115.8442466
"4 Warwick Street, West Leederville",115.83338
"4 Waterton Way, Cooloongup",115.75011
"4 Waterway Crescent, Ascot",115.91781499999999
"4 Wayang Place, Bentley",115.92329
"4 Webb Street, Rossmoyne",115.86747
"4 Weero Close, Kenwick",115.98577320000001
"4 Weetman Cove, Cannington",115.93182
"4 WEIR Place, Bateman",115.8458
"4 Wellman Street, Guildford",115.9771998
"4 Wells Place, Padbury",115.76358
"4 Wendowie Place, Serpentine",115.9774
"4 Wenn Road, Singleton",115.75461999999999
"4 Wenstead Place, Stratton",116.03865
"4 Westerway Terrace, North Lake",115.84382
"4 Westmorland Street, East Victoria Park",115.90075
"4 Westport Parade, Darch",115.84879
"4 Whimbrel Way, Harrisdale",115.9273462
"4 Whistler Green, Brookdale",116.00067
"4 Whitcombe Way, Alexander Heights",115.87068000000001
"4 Whittaker Crescent, Bull Creek",115.8625
"4 Whittington Avenue, Carine",115.77042
"4 Wicklow Close, Beaconsfield",115.76327309999999
"4 Wiggins Road, Orelia",115.82762
"4 Wilde Street, Embleton",115.90517
"4 WILGERUP PLACE, Hillman",115.76382
"4 Williamson Avenue, Belmont",115.93292
"4 Wills Court, Mirrabooka",115.86186000000001
"4 Wilsmore Street, Daglish",115.806
"4 Wilson Place, Gooseberry Hill",116.05608000000001
"4 Wimbledon Street, Bertram",115.8482034
"4 Windfield Road, Melville",115.8016
"4 Winston Way, Madeley",115.8218711
"4 Wisbech Street, Bayswater",115.91508
"4 Wishart Loop, Wanneroo",115.8051663
"4 Wolseley Road, Morley",115.884317
"4 Woodlake Boulevard, Ellenbrook",115.96717
"4 Woolwich Close, Kallaroo",115.74598
"4 Woonan Place, Karawara",115.87806
"4 Yabbara Avenue, Burns Beach",115.7271494
"4 Yale Road, Thornlie",115.95805
"4 Yanchep Link, Jane Brook",116.0546063
"4 Yaringa Street, Golden Bay",115.75674
"4 Yarrunga Close, Jane Brook",116.0535
"4 Yelka Way, Bertram",115.84223
"4 Yeovil Crescent, Bicton",115.7814723
"4 Yirrdah Court, Maida Vale",116.01681
"4 Yulan Court, Huntingdale",115.97073999999999
"4 Zollner Close, Connolly",115.74101999999999
"4/1 Boulder Street, Bentley",115.917749
"4/1 Brumby Avenue, Henley Brook",115.9741315
"4/1 Cowan Street, Alfred Cove",115.81643000000001
"4/1 Park Avenue, Crawley",115.8263243
"4/1 Quamby Place, Rockingham",115.74186999999999
"4/10 Rinaldo Place, Coolbellup",115.8094507
"4/10 Ventnor Avenue, Mount Pleasant",115.84493
"4/101 Bindaring Parade, Claremont",115.77136999999999
"4/107 Morrison Road, Midland",116.0115152
"4/111 Ferguson Street, Midland",116.01891
"4/12 Elsie Street, Watermans Bay",115.75291000000001
"4/12 Latham Street, Alfred Cove",115.8126
"4/12 Mackie Street, Victoria Park",115.8938101
"4/12 Mahlberg Avenue, Woodlands",115.7886291
"4/138 Gibbs Street, East Cannington",115.9546772
"4/149 Hale Road, Forrestfield",116.0009338
"4/15 Cooper Road, Morley",115.89143
"4/157 Stock Road, Attadale",115.79319
"4/16 Westlinton Circle, Waikiki",115.76566100000001
"4/165 French Street, Tuart Hill",115.83655
"4/17 Nemagold Grove, Coogee",115.7746604
"4/17 Normanby Road, Inglewood",115.88665
"4/171 Forrest Street, Fremantle",115.77908000000001
"4/18 Point Walter Road, Bicton",115.78516299999998
"4/19 Woodley Way, Parmelia",115.81857
"4/20 Arabella Mews, Currambine",115.74261000000001
"4/20 Ivanhoe Street, Bassendean",115.9468595
"4/204 Bateman Road, Brentwood",115.8515
"4/207 Manning Road, Bentley",115.8995397
"4/209 Edinboro Street, Joondanna",115.84078000000001
"4/21 Fletcher Street, Yokine",115.84834
"4/21 Foss Street, Palmyra",115.78553000000001
"4/21 Maida Vale Road, Maida Vale",116.01948929999999
"4/23 Elizabeth Street, Maylands",115.89484340000001
"4/24 Coventry Road, Shoalwater",115.70783999999999
"4/25 Clydesdale Street, Burswood",115.8995
"4/26 Ivanhoe Street, Bassendean",115.9468245
"4/26 Lichfield Street, Victoria Park",115.90052820000001
"4/26 Thorson Way, Lockridge",115.95282749999998
"4/260 Wright Street, Cloverdale",115.93713400000001
"4/27 Hardey Road, Ascot",115.92696000000001
"4/28 Waterford Street, Inglewood",115.888646
"4/3 Robin Street, Menora",115.8638
"4/30 Mitchell Street, Bentley",115.92068
"4/30 Montreal Road, Woodbridge",115.99158999999999
"4/309 Wharf Street, Queens Park",115.9514777
"4/31 Third Avenue, Kelmscott",116.01048
"4/31 Waterloo Street, Joondanna",115.82915
"4/32 Holmesdale Road, Woodbridge",115.99197
"4/326 Preston Point Road, Attadale",115.79809250000001
"4/33 Central Road, Kalamunda",116.05906
"4/36 Forrest Street, Cottesloe",115.7553159
"4/36 Mason Street, Cannington",115.93245590000001
"4/39 Maida Vale Road, Maida Vale",116.01873300000001
"4/4 Haig Street, Tuart Hill",115.83743
"4/4 Hurd Road, Bullsbrook",116.0375713
"4/4 Kirkpatrick Crescent, Noranda",115.88717
"4/4 Valentine Road, Kelmscott",116.01768179999999
"4/40 Banksia Terrace, Kensington",115.8799
"4/42 Byers Road, Woodbridge",115.9960348
"4/44 Central Road, Rossmoyne",115.86688999999998
"4/44 Morris Road, Innaloo",115.79157
"4/44 Mulligan Way, Orelia",115.82315
"4/44 Pulo Road, Brentwood",115.8569334
"4/45 Third Avenue, Kelmscott",116.00953
"4/5 Bridges Road, Melville",115.7983
"4/5 Jesmond Street, Safety Bay",115.72558000000001
"4/50 Sayer Street, Midland",116.01087
"4/51 Wray Avenue, Fremantle",115.7552501
"4/52 Bayview Terrace, Yangebup",115.80216200000001
"4/57 Scaddan Street, Bassendean",115.93991000000001
"4/58 Pollard Street, Glendalough",115.82158000000001
"4/6 Bluestone Loop, Piara Waters",115.919913
"4/62 George Way, Cannington",115.9329143
"4/664 Beach Road, Hamersley",115.81052
"4/71 Epsom Avenue, Redcliffe",115.93521000000001
"4/75 Ferguson Street, Midland",116.01890729999998
"4/78 Clydesdale Street, Como",115.86242
"4/8 Benson Court, Mount Nasura",116.01870490000002
"4/8 Caird Place, Parkwood",115.9163
"4/86 Campion Avenue, Balcatta",115.83001999999999
"4/96 Helena Street, Guildford",115.97091999999999
"40 Agincourt Drive, Forrestfield",116.0139241
"40 Andros Circuit, Mindarie",115.70381
"40 Antares Street, Clarkson",115.72174199999999
"40 Appleberry Street, Churchlands",115.7896182
"40 Arkwell Street, Willagee",115.80378
"40 Armadale Road, Rivervale",115.9119
"40 ARTHUR ROAD, Wattle Grove",115.9899759
"40 Axbridge Street, Karrinyup",115.77064990000001
"40 Bagatelle Road, Landsdale",115.87548909999998
"40 Barbarigo Bend, Aveley",115.983286
"40 Barfield Road, Hammond Park",115.85281840000002
"40 Beatrice Road, Dalkeith",115.79903999999999
"40 Beckworth Avenue, Kiara",115.94245
"40 Bell Street, Rockingham",115.71613
"40 Bibbulmun Entrance, Sinagra",115.81251
"40 Birrine Gardens, High Wycombe",115.9975
"40 Blackford Street, Mount Hawthorn",115.83352
"40 Bluebell Avenue, High Wycombe",116.00578090000002
"40 Boronia Avenue, Nedlands",115.8039896
"40 Bourbon Street, Hamilton Hill",115.7870128
"40 Burnettia Lane, Mount Claremont",115.795
"40 Bursaria Crescent, Ferndale",115.91575
"40 Burwood Road, Balcatta",115.82712
"40 Buxton Street, Mount Hawthorn",115.8336815
"40 Cadoux Loop, Hocking",115.8154
"40 Camira Way, Quinns Rocks",115.69436999999999
"40 Canavan Crescent, Manning",115.87099350000001
"40 Carvie Street, Hillman",115.76286999999999
"40 Chatsworth Drive, Hocking",115.82019640000001
"40 Cheltenham Loop, Bertram",115.8402033
"40 Church Street, Wanneroo",115.79737
"40 Circe Circle, Dalkeith",115.79921999999999
"40 Clarecastle Retreat, Mindarie",115.70060169999999
"40 Clement Street, Swanbourne",115.76223999999999
"40 Clotilde Street, Mount Lawley",115.87763000000001
"40 Cockman Way, Orelia",115.8198
"40 Coldwells Street, Bicton",115.78952
"40 Colleran Way, Booragoon",115.83575
"40 Collier Street, Wembley",115.81468500000001
"40 Collingwood Street, Dianella",115.87997
"40 Colville Street, Waikiki",115.75525
"40 Colwyn Loop, Tapping",115.79997920000001
"40 Commonwealth Avenue, North Perth",115.84742
"40 Coomoora Road, Ardross",115.84257
"40 Corinthian Road, Rossmoyne",115.8721692
"40 Craignish Loop, Kinross",115.74349
"40 Custance Street, Lathlain",115.91305759999999
"40 Cygnus Street, Rockingham",115.73722
"40 Davies Crescent, Gooseberry Hill",116.0497
"40 Demesne Circuit, Aveley",115.9804248
"40 Derrington Crescent, Balga",115.8273572
"40 Descanso Loop, Aubin Grove",115.86915090000001
"40 Dorney Esplanade, Champion Lakes",115.9916175
"40 Drakeswood Road, Warwick",115.81166
"40 Duncan Street, Victoria Park",115.9014
"40 Durrant Way, High Wycombe",115.99776999999999
"40 Echidna Street, Banksia Grove",115.80548870000001
"40 Edgeworth Circuit, Tapping",115.8034148
"40 Everett Street, Crawley",115.81783020000002
"40 Ewart Street, Midvale",116.0223
"40 Farmer Avenue, Brookdale",116.00046
"40 Federation Drive, Singleton",115.75846000000001
"40 Feltbush Mews, Canning Vale",115.92013999999999
"40 Ferndale Corner, Mindarie",115.70818999999999
"40 Fernhill Promenade, Harrisdale",115.93414309999999
"40 Fomiatti Street, Ashby",115.8029446
"40 Ford Road, Lesmurdie",116.03472099999999
"40 Forillion Avenue, Bibra Lake",115.80027
"40 Fraser Street, East Fremantle",115.76928000000001
"40 Garfield Way, Greenwood",115.8095279
"40 Garran Loop, Henley Brook",115.9776314
"40 Glencoe Loop, Kinross",115.73877
"40 Golden Crescent, High Wycombe",116.00233
"40 Goldfields Loop, Wandi",115.8579148
"40 Goldsmith Road, Spearwood",115.79163999999999
"40 Granesse Drive, Ellenbrook",115.9668563
"40 Grover Way, Medina",115.79953
"40 Hale Street, North Beach",115.75666170000001
"40 Hampshire Street, East Victoria Park",115.90308999999999
"40 Hanlin Way, Samson",115.79813
"40 Hardey East Road, Wattle Grove",115.9890791
"40 Hardy Road, Ashfield",115.94086999999999
"40 Harmony Parade, Singleton",115.75971000000001
"40 Helena Street, Guildford",115.97632
"40 Hesperia Avenue, City Beach",115.76058020000002
"40 Hopetoun Terrace, Shenton Park",115.80726000000001
"40 Horslay Way, Noranda",115.90256000000001
"40 Hull Way, Beechboro",115.94696370000001
"40 Joslin Street, Hilton",115.7887
"40 Kennedia Entrance, Dayton",115.9709368
"40 Kentucky Boulevard, Hocking",115.824528
"40 Kinsale Drive, Mindarie",115.69976000000001
"40 Lakefront Circle, The Vines",116.00674
"40 Lancer Way, Alexander Heights",115.85951000000001
"40 Landor Road, Gooseberry Hill",116.0462
"40 Latimer Way, Langford",115.95203000000001
"40 Lefroy Road, Beaconsfield",115.7606817
"40 Lowan Loop, Karawara",115.88452
"40 Maamba Road, Wattle Grove",115.99673590000002
"40 Magma Road, Wattle Grove",115.98423740000001
"40 Mainsail Drive, Ocean Reef",115.73526000000001
"40 Margaret Street, Watermans Bay",115.75566640000001
"40 Marloo Street, Wattle Grove",115.98754579999999
"40 Martha Street, Beaconsfield",115.76296
"40 Mary Street, Watermans Bay",115.7561
"40 Matson Street, Medina",115.80897
"40 McKenzie Way, Embleton",115.90594180000001
"40 Meadowbrook Drive, Parkwood",115.91243999999999
"40 Meecham Way, Karrinyup",115.78226000000001
"40 Meenaar Crescent, Coolbinia",115.85287
"40 Melrose Street, Leederville",115.8384162
"40 Mockeridge Circuit, Middle Swan",116.02725
"40 Nanson Street, Wembley",115.815573
"40 Noel Road, Gooseberry Hill",116.04675
"40 Northmore Street, Daglish",115.80555
"40 Oakleaf Circle, Mirrabooka",115.86490420000001
"40 Ohrid Place, Joondalup",115.76848999999999
"40 Olive Street, Subiaco",115.83048670000001
"40 Pangbourne Street, Wembley",115.81322
"40 Park Road, Midvale",116.03623
"40 Paterson Road, Mount Nasura",116.03263999999999
"40 Pedder Way, Parmelia",115.83077
"40 Pollock Street, Bentley",115.91430279999999
"40 Portchester Drive, Darch",115.842402
"40 Preston Road, Parmelia",115.8334
"40 Rand Avenue, Waikiki",115.75138000000001
"40 Redgum Avenue, Bellevue",116.0366898
"40 Reveley Court, Samson",115.7947989
"40 Rokewood Way, Karragullen",116.11756840000001
"40 Roselea Boulevard, Stirling",115.8171
"40 Roxburghe Drive, The Vines",116.0147815
"40 Rubens Circuit, Baldivis",115.8196453
"40 Salter Point Parade, Salter Point",115.87477
"40 Saunders Street, North Beach",115.75662
"40 Sessilis Crescent, Wattle Grove",115.98051869999999
"40 Seville Way, Aubin Grove",115.8582837
"40 Silver Sands Drive, Iluka",115.72816909999999
"40 Simmonds Pass, Ellenbrook",115.9585618
"40 Simper Street, Wembley",115.80947079999999
"40 Smirk Road, Baldivis",115.81336780000001
"40 Sorrento Turn, Secret Harbour",115.76282909999999
"40 South Street, Fremantle",115.75398999999999
"40 St Catharines Promenade, Champion Lakes",115.9929138
"40 St Georges Avenue, Champion Lakes",116.0059233
"40 St Pauls Crescent, Joondalup",115.77255290000001
"40 Sunstone Drive, Wellard",115.85116599999999
"40 Sycamore Avenue, South Lake",115.84291
"40 Tain Street, Applecross",115.8360071
"40 Tapping Way, Quinns Rocks",115.70459
"40 Tavistock Crescent, Lynwood",115.93056599999998
"40 Tenggara Avenue, Two Rocks",115.58375
"40 The Broadwater, Ballajura",115.88676000000001
"40 Timberlane Loop, Cooloongup",115.77009
"40 Tintagel Loop, Orelia",115.82118190000001
"40 Tokara Avenue, Henley Brook",115.97323
"40 Tolworth Way, Embleton",115.9163816
"40 Tuscan Street, Rossmoyne",115.87008999999999
"40 Verbania Loop, Beeliar",115.8071702
"40 Veronica Parkway, Stirling",115.821083
"40 Victoria Street, Mosman Park",115.7595969
"40 Waratah Avenue, Dalkeith",115.80286000000001
"40 Waterhall Road, South Guildford",115.98841000000002
"40 Waterview Drive, Woodvale",115.80387309999999
"40 Watling Avenue, Lynwood",115.92823999999999
"40 Wester Crescent, Quinns Rocks",115.69853
"40 Willcox Street, Chidlow",116.26499
"40 Windsor Road, East Fremantle",115.77091999999999
"40 Winter Drive, Thornlie",115.9526172
"40 Wyatt Road, Hocking",115.8198272
"40 Ypres Road, Camillo",115.9990696
"40 Zaragoza Drive, Port Kennedy",115.76245
"40/1 Cameron Street, Langford",115.9332501
"40/444 Marmion Street, Myaree",115.80978
"400 Warwick Road, Warwick",115.80957
"401 Belgravia Street, Cloverdale",115.94723
"401 Summerlakes Parade, Ballajura",115.88361
"401 Walcott Street, Coolbinia",115.85016
"402 High Road, Riverton",115.91327
"404 High Road, Riverton",115.91348
"405 Brooking Road, Mahogany Creek",116.12762
"405 Robinson Road, Mahogany Creek",116.13943
"405 Walcott Street, Coolbinia",115.84994499999999
"407 Wentworth Parade, Success",115.84779259999999
"408 Great Eastern Highway, Woodbridge",115.99158
"409 Guildford Road, Bayswater",115.91154270000001
"409 North Beach Road, Karrinyup",115.78654679999998
"409 Summerlakes Parade, Ballajura",115.88275
"40A Aussat Drive, Kiara",115.9345976
"40a Bessell Avenue, Como",115.87246
"40A Bickley Road, Cannington",115.94666000000001
"40A Blackrock Avenue, Butler",115.7035159
"40A Crawshaw Crescent, Manning",115.86923780000001
"40A Edward Street, Bedford",115.89502
"40A Gordona Parade, Beeliar",115.8047007
"40A Harrisdale Drive, Harrisdale",115.92857849999999
"40A Hope Street, Watermans Bay",115.75755420000002
"40A Margaret Street, Watermans Bay",115.7556791
"40A North Lake Road, Alfred Cove",115.8161061
"40a Prinsep Road, Jandakot",115.8582533
"40A Selway Road, Brentwood",115.85373
